serial_number,website_name,url,title,date,content
524,INDIA TODAY,https://www.indiatoday.in/law/story/let-us-not-become-delhi-bombay-high-court-cuts-mumbai-cracker-time-from-3-to-2-hrs-2461525-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Let's not become Delhi': High Court cuts Mumbai's 'cracker-time' from 3 to 2 hours,"UPDATED: Nov 10, 2023 20:59 IST",Listen to Story
525,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-rain-weather-pollution-winter-prediction-temperature-aqi-2461394-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"In Delhi, Met department predicts dry weather after surprise rain spell","UPDATED: Nov 10, 2023 16:40 IST",Listen to Story
526,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-government-says-odd-even-rule-wont-be-implemented-for-now-as-air-quality-has-improved-2461350-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"No odd-even for now, Delhi government says air quality has improved","UPDATED: Nov 10, 2023 15:32 IST",Listen to Story
527,INDIA TODAY,https://www.indiatoday.in/india/story/diwali-crackers-not-main-pollution-source-say-makers-from-tamil-nadus-sivakasi-2461279-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Diwali crackers not main pollution source, say makers from Tamil Nadu's Sivakasi","UPDATED: Nov 10, 2023 14:35 IST",Listen to Story
528,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-traffic-police-officials-suspended-extortion-bs-3-bs-4-vehicles-air-pollution-crisis-2461280-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,India Today Impact: Action against Delhi cops for letting in polluting trucks,"UPDATED: Nov 10, 2023 14:25 IST",Listen to Story
529,INDIA TODAY,https://www.indiatoday.in/india/story/go-seek-permission-supreme-court-to-delhi-on-artificial-rain-proposal-2461319-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Go seek permission': Supreme Court to Delhi on artificial rain proposal,"UPDATED: Nov 10, 2023 14:21 IST",Listen to Story
530,INDIA TODAY,https://www.indiatoday.in/law/story/supreme-court-reprimands-delhi-again-over-air-pollution-aap-air-quality-smog-tower-2461268-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Speed comes after we...': Supreme Court reprimands states on Delhi pollution,"UPDATED: Nov 10, 2023 14:15 IST",Listen to Story
531,INDIA TODAY,https://www.indiatoday.in/trending-news/story/delhirains-city-breathes-a-sigh-of-relief-thanks-to-rain-showers-reactions-2461311-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi breathes a sigh of relief thanks to rain showers. Best reactions,"UPDATED: Nov 10, 2023 13:43 IST",Listen to Story
532,INDIA TODAY,https://www.indiatoday.in/law/story/odd-even-reduces-road-congestion-says-delhi-in-affidavit-after-supreme-court-questions-effectiveness-2461179-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Odd-even reduces road congestion: Delhi government in affidavit to Supreme Court,"UPDATED: Nov 10, 2023 13:31 IST",Listen to Story
533,INDIA TODAY,https://www.indiatoday.in/information/story/the-emergence-of-eco-friendly-practices-in-delhi-ncr-to-curb-pollution-2460827-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,The emergence of eco-friendly practices in Delhi NCR to curb pollution,"UPDATED: Nov 10, 2023 12:10 IST",Listen to Story
534,INDIA TODAY,https://www.indiatoday.in/programme/first-up/video/rain-in-delhi-ncr-brings-relief-mahua-moitra-faces-expulsion-but-remains-defiant-2461242-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Rain in Delhi-NCR brings relief, Mahua Moitra faces expulsion but remains defiant",,"Several parts of Delhi, Noida, Gurugram and other surrounding areas of the National Capital Region (NCR) received light rain on the intervening night of Thursday and Friday, bringing a much-needed respite from the toxic air quality.
The sudden change in weather triggered by rain also improved air quality index (AQI) in the national capital. Several air monitoring stations across Delhi recorded an AQI less than 100 in the 'good' category against 400+ last night.
Read More"
535,INDIA TODAY,https://www.indiatoday.in/india/story/air-pollution-health-ministry-advisory-states-union-territories-schools-public-awareness-preparedness-2461218-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Public awareness, hospital preparedness: Health Ministry's advisory on pollution","UPDATED: Nov 10, 2023 11:45 IST",Listen to Story
536,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-aqi-respite-from-pollution-delhi-receives-rain-2461143-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Overnight rain improves Delhi's air quality, more showers likely today","UPDATED: Nov 10, 2023 10:21 IST",Listen to Story
537,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/watch-delhi-breathes-easy-as-overnight-rain-brings-relief-from-severe-air-pollution-2461177-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Watch: Drone shot of Delhi after overnight rain brings respite from pollution,,"Sudden rain in various areas of Delhi-NCR brought some relief from deteriorating air quality on Friday morning.
  Read More"
538,INDIA TODAY,https://www.indiatoday.in/india/story/decrease-in-stubble-burning-cases-expected-post-diwali-say-trends-2461096-2023-11-10?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Decrease in stubble-burning cases expected post Diwali, say experts","UPDATED: Nov 10, 2023 04:13 IST",Listen to Story
539,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-diesel-trucks-bribes-construction-sites-violate-curbs-2461069-2023-11-09?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Exclusive: Diesel trucks, construction sites violate pollution curbs in Delhi","UPDATED: Nov 9, 2023 21:48 IST",Listen to Story
540,INDIA TODAY,https://www.indiatoday.in/cities/story/delhi-government-approach-supreme-court-allow-artificial-rain-curb-pollution-2461034-2023-11-09?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi government to seek top court's nod for artificial rain, bear Rs 13 crore cost","UPDATED: Nov 9, 2023 19:50 IST",Listen to Story
541,INDIA TODAY,https://www.indiatoday.in/health/story/air-pollution-has-a-big-effect-on-the-brain-study-reveals-what-happens-2460952-2023-11-09?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air pollution has a big effect on the brain: Study reveals what happens,"UPDATED: Nov 9, 2023 17:20 IST",Listen to Story
542,INDIA TODAY,https://www.indiatoday.in/india/story/iit-kanpur-experts-to-handover-plan-on-artificial-rain-to-delhi-today-2460851-2023-11-09?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air pollution: IIT Kanpur team to present Delhi artificial rain plan,"UPDATED: Nov 9, 2023 15:51 IST",Listen to Story
543,INDIA TODAY,https://www.indiatoday.in/visualstories/information/diwali-getaways-to-escape-delhis-pollution-75260-09-11-2023?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Diwali Getaways To Escape Delhi's Pollution,,
544,INDIA TODAY,https://www.indiatoday.in/information/story/delhi-air-pollution-what-is-artificial-rain-how-will-it-help-to-reduce-pollution-2460793-2023-11-09?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air pollution: What is artificial rain, how will it help to reduce pollution?","UPDATED: Nov 9, 2023 12:47 IST",Listen to Story
545,INDIA TODAY,https://www.indiatoday.in/technology/news/story/delhi-has-banned-uber-and-ola-cabs-with-some-number-plates-riders-must-be-careful-while-booking-their-cabs-2460711-2023-11-09?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi has banned Uber and Ola cabs with some number plates, riders must be careful while booking their cabs","UPDATED: Nov 9, 2023 11:56 IST",Listen to Story
546,INDIA TODAY,https://www.indiatoday.in/programme/first-up/video/terrorist-killed-in-jammu-and-kashmir-shopian-delhi-air-quality-worsens-2460769-2023-11-09?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Terrorist killed in Jammu and Kashmir's Shopian; Delhi air quality worsens,,"A terrorist affiliated with the terror outfit The Resistance Front (TRF) was killed by the security forces in Jammu and Kashmir’s Shopian early on Thursday. The slain terrorist has been identified as Myser Ahmad Dar. The security forces have recovered arms and ammunition during the search operation.
Read More"
547,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-cab-from-others-states-banned-supreme-court-ncr-air-pollution-level-aqi-2460579-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Security concern': Women commuters on Delhi's move to ban cabs from other states,"UPDATED: Nov 9, 2023 11:05 IST",Listen to Story
548,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-ncr-pollution-air-quality-index-severe-artificial-rain-2460675-2023-11-09?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air remains 'severe'; artificial rain likely on Nov 20-21, says minister","UPDATED: Nov 9, 2023 10:12 IST",Listen to Story
549,INDIA TODAY,https://www.indiatoday.in/law/story/green-tribunal-seeks-response-from-7-state-chief-secretaries-as-air-quality-dips-2460672-2023-11-09?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Green tribunal seeks response from 7 state Chief Secretaries as air quality dips,"UPDATED: Nov 9, 2023 06:31 IST",Listen to Story
550,INDIA TODAY,https://www.indiatoday.in/law/story/cosmetic-approach-green-tribunal-raps-punjab-government-over-farm-fires-2460639-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Cosmetic approach': Green Tribunal raps Punjab government over farm fires,"UPDATED: Nov 8, 2023 23:42 IST",Listen to Story
551,INDIA TODAY,https://www.indiatoday.in/law/story/delhi-air-pollution-stubble-burning-in-punjab-sc-order-ngt-2460597-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Order to ban crop burning to be complied with true spirit: Green Tribunal,"UPDATED: Nov 8, 2023 21:31 IST",Listen to Story
552,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-pollution-air-quality-delhi-bans-entry-of-app-based-cabs-registered-in-other-states-after-supreme-courts-remarks-2460397-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi bans entry of app-based cabs registered in other states after court remarks,"UPDATED: Nov 8, 2023 20:47 IST",Listen to Story
553,INDIA TODAY,https://www.indiatoday.in/newsmo/video/does-your-health-insurance-protect-you-from-air-pollution-2460594-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Does your health insurance protect you from air pollution?,,"Air pollution is linked to a variety of health problems, from respiratory infections, cardiovascular issues, to even lung cancer. But does your health insurance cover these ailments? Watch this video to find out. 
Read More"
554,INDIA TODAY,https://www.indiatoday.in/newsmo/video/how-air-purifiers-help-in-severe-delhi-pollution-as-aqi-worsens-should-you-buy-it-2460591-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"How air purifiers help in severe Delhi pollution as AQI worsens, should you buy it?",,"Ranging from Rs.8000 to Rs. 80,000, air purifiers were considered a luxury or niche product, but now are slowly getting more popular. But do they really help during extreme air pollution episodes?  This is not just another video on air pollution. There’ll be no scary facts or blame-game. This festive season, be pollution-ready with #NewsMo.
Read More"
555,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-minister-gopal-rai-meets-iit-kanpur-team-to-discuss-possibility-of-artificial-rain-2460546-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Artificial rain in Delhi likely on Nov 20-21: Minister after meeting IIT team,"UPDATED: Nov 8, 2023 19:50 IST",Listen to Story
556,INDIA TODAY,https://www.indiatoday.in/india-today-insight/story/how-to-stay-safe-when-air-quality-is-severe-2460497-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,How to stay safe when air quality is 'severe',"UPDATED: Nov 8, 2023 19:32 IST",Listen to Story
557,INDIA TODAY,https://www.indiatoday.in/law/story/supreme-court-asks-centre-and-states-to-provide-free-alternatives-to-farmers-burning-crop-stubble-2460500-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Supreme Court asks Centre, states to provide free solutions to farmers burning crops","UPDATED: Nov 8, 2023 17:43 IST",Listen to Story
558,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-arvind-kejriwal-government-defers-implementation-of-odd-even-till-supreme-courts-review-2460439-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Odd-even scheme deferred in Delhi till Supreme Court reviews effectiveness,"UPDATED: Nov 8, 2023 16:55 IST",Listen to Story
559,INDIA TODAY,https://www.indiatoday.in/business/story/delhi-air-quality-stocks-in-focus-contruction-healthcare-insurance-consumer-durables-2460446-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"As Delhi air quality drops, stocks from these sectors in focus","UPDATED: Nov 8, 2023 15:53 IST",Listen to Story
